2025-04-30 11:02:06.460903,INFO,CHARGE,79.01999950408936,22.380399703979492,3.940000057220459
2025-04-30 11:02:07.460902,INFO,CHARGE,79.07829880714417,22.38156509399414,3.940000057220459
2025-04-30 11:02:08.460904,INFO,CHARGE,79.13659811019897,22.382732391357422,3.940000057220459
2025-04-30 11:02:09.460834,INFO,CHARGE,79.25320267677307,22.38506317138672,3.940000057220459
2025-04-30 11:02:10.460849,INFO,CHARGE,79.31150197982788,22.38623046875,3.940000057220459
2025-04-30 11:02:11.460942,INFO,CHARGE,79.36980128288269,22.38739585876465,3.940000057220459
2025-04-30 11:02:12.460937,INFO,CHARGE,79.54469919204712,22.390893936157227,3.940000057220459
2025-04-30 11:02:13.460906,INFO,CHARGE,79.60299849510193,22.392059326171875,3.940000057220459
2025-04-30 11:02:14.460885,INFO,CHARGE,79.66129779815674,22.393226623535156,3.940000057220459
2025-04-30 11:02:15.460911,INFO,CHARGE,79.71959710121155,22.394392013549805,3.940000057220459
2025-04-30 11:02:16.460889,INFO,CHARGE,79.77790236473083,22.395557403564453,3.940000057220459
2025-04-30 11:02:17.460851,INFO,CHARGE,79.89450097084045,22.397890090942383,3.940000057220459
2025-04-30 11:02:18.460931,INFO,CHARGE,79.95280027389526,22.39905548095703,3.940000057220459
2025-04-30 11:02:19.460916,INFO,CHARGE,79.95280027389526,22.39905548095703,3.940000057220459
2025-04-30 11:02:20.460920,INFO,CHARGE,79.95280027389526,22.39905548095703,3.940000057220459
2025-04-30 11:02:21.460907,INFO,CHARGE,80.01109957695007,22.400222778320312,3.940000057220459
2025-04-30 11:02:22.460896,INFO,CHARGE,80.01109957695007,22.400222778320312,3.940000057220459
2025-04-30 11:02:23.460899,INFO,CHARGE,79.95280027389526,22.39905548095703,3.940000057220459
2025-04-30 11:02:24.460895,INFO,CHARGE,80.06939888000488,22.40138816833496,3.940000057220459
2025-04-30 11:02:25.460839,INFO,CHARGE,80.01109957695007,22.400222778320312,3.940000057220459
2025-04-30 11:02:26.460917,INFO,CHARGE,80.06939888000488,22.40138816833496,3.940000057220459
2025-04-30 11:02:27.460835,INFO,CHARGE,80.12769818305969,22.40255355834961,3.940000057220459
2025-04-30 11:02:28.460921,INFO,CHARGE,80.12769818305969,22.40255355834961,3.940000057220459
2025-04-30 11:02:29.460826,INFO,CHARGE,80.1859974861145,22.40372085571289,3.940000057220459
2025-04-30 11:02:30.460904,INFO,CHARGE,80.24430274963379,22.40488624572754,3.940000057220459
2025-04-30 11:02:31.460833,INFO,CHARGE,80.1859974861145,22.40372085571289,3.940000057220459
2025-04-30 11:02:32.460887,INFO,CHARGE,80.24430274963379,22.40488624572754,3.940000057220459
2025-04-30 11:02:33.460882,INFO,CHARGE,80.3026020526886,22.406051635742188,3.940000057220459
2025-04-30 11:02:34.460894,INFO,CHARGE,80.36090135574341,22.40721893310547,3.940000057220459
2025-04-30 11:02:35.460891,INFO,CHARGE,80.41920065879822,22.408384323120117,3.940000057220459
2025-04-30 11:02:36.460878,INFO,CHARGE,80.47749996185303,22.409549713134766,3.940000057220459
2025-04-30 11:02:37.460896,INFO,CHARGE,80.53579926490784,22.410715103149414,3.940000057220459
2025-04-30 11:02:38.460888,INFO,CHARGE,80.65239787101746,22.413047790527344,3.940000057220459
2025-04-30 11:02:39.460844,INFO,CHARGE,80.65239787101746,22.413047790527344,3.940000057220459
2025-04-30 11:02:40.460893,INFO,CHARGE,80.71069717407227,22.414213180541992,3.940000057220459
2025-04-30 11:02:41.460898,INFO,CHARGE,80.88560104370117,22.41771125793457,3.940000057220459
2025-04-30 11:02:42.460889,INFO,CHARGE,80.88560104370117,22.41771125793457,3.940000057220459
2025-04-30 11:02:43.460886,INFO,CHARGE,80.94390034675598,22.41887855529785,3.940000057220459
2025-04-30 11:02:44.460923,INFO,CHARGE,80.88560104370117,22.41771125793457,3.940000057220459
2025-04-30 11:02:45.460890,INFO,CHARGE,81.00219964981079,22.4200439453125,3.940000057220459
2025-04-30 11:02:46.460881,INFO,CHARGE,81.00219964981079,22.4200439453125,3.940000057220459
2025-04-30 11:02:47.460910,INFO,CHARGE,81.00219964981079,22.4200439453125,3.940000057220459
2025-04-30 11:02:48.460900,INFO,CHARGE,81.00219964981079,22.4200439453125,3.940000057220459
2025-04-30 11:02:49.460890,INFO,CHARGE,81.0604989528656,22.42120933532715,3.940000057220459
2025-04-30 11:02:50.460888,INFO,CHARGE,81.0604989528656,22.42120933532715,3.940000057220459
2025-04-30 11:02:51.460894,INFO,CHARGE,81.11879825592041,22.42237663269043,3.940000057220459
2025-04-30 11:02:52.460904,INFO,CHARGE,81.11879825592041,22.42237663269043,3.940000057220459
2025-04-30 11:02:53.460916,INFO,CHARGE,81.17709755897522,22.423542022705078,3.940000057220459
2025-04-30 11:02:54.460921,INFO,CHARGE,81.2354028224945,22.424707412719727,3.940000057220459
2025-04-30 11:02:55.460886,INFO,CHARGE,81.2354028224945,22.424707412719727,3.940000057220459
2025-04-30 11:02:56.460900,INFO,CHARGE,81.2354028224945,22.424707412719727,3.940000057220459
2025-04-30 11:02:57.460915,INFO,CHARGE,81.2354028224945,22.424707412719727,3.940000057220459
2025-04-30 11:02:58.460831,INFO,CHARGE,81.2354028224945,22.424707412719727,3.940000057220459
2025-04-30 11:02:59.460894,INFO,CHARGE,81.29370212554932,22.425874710083008,3.940000057220459
2025-04-30 11:03:00.460894,INFO,CHARGE,81.35200142860413,22.427040100097656,3.940000057220459
2025-04-30 11:03:01.460896,INFO,CHARGE,81.41030073165894,22.428205490112305,3.940000057220459
